id,Career,Skills
cd69fd5c590e4afa9052b104a75db7fa,Information Technology,"jquery,  codeigniter,  bootstrap,  ajax,  microsoft business intelligence,  mysql,  sql server database administration,  xhtml,  php"
663533be283e4554be06d7287781058f,Information Technology,"Microsoft End User Software Incl(Office),  Systems Development And Implementation,  Pc Support,  End User Training,  User Manuals,  Information Systems Analysis,  Project Leadership,  Access Database Development,  Visual Basic 6.0"
c5c38969d65540daaa6c42e8b4296aee,Information Technology,"CSS3,  Html5,  JavaScript,  C# Programmer,  WordPress,  databases,  SEO,  Social Media Marketing,  jQuery"
42bd92dc1de74de4ababb6917b338f1d,Information Technology,"ADO.Net,  C# .Net,  ASP.Net,  WCF,  XML,  CSS,  TSQL,  Html 4 / 5,  Javascript"
9de8a9b92b1c41839844051c19635ff5,Information Technology,"Pc Technical Skills,  Programming,  Graphic Design"
539cd238878047b5aead92ee93c189f4,Information Technology,"Javascript,  VBachelor of Science ript,  Web Design,  HTML,  Asp.Net,  Vb.Net,  MS SQL Server,  MS Frontpage,  Dreamweaver"
978c460499724e4394ed266fde7fdef9,Information Technology,".Net,  Project Delivery,  azure,  microsoft,  cloud,  sharepoint,  Systems Architect,  Project Management,  SQL"
13ee0bf6f4dd43188941944f05245d1c,Information Technology,"SAP ABAP,  Abap/4,  Windows Xp,  Sap Workflow,  HTML,  SAP IS-Oil,  SAP IS-M,  SAP FICO,  SAP IS-"
69e4d66b79a840dfab4d75c34d04242f,Information Technology,"MICROSOFT OFFICE,  PHP,  JAVA,  C#,  SQL,  JAVA SCRIPT"
279c43f0b7544d509e69a92d2ccdc16a,Information Technology,"Visual Basic,  Microsoft Office,  Sage Evolution,  SQL Server Management"
768890724c0c4605b13ab9f5509f8231,Information Technology,"Logical thinking,  A good working knowledge of software and programming languages,  microsoft office,  Passion for keeping high standards and overall quality,  The ability to learn quickly and independently,  Flexible and adaptable,  Excellent communication skills both verbal and written,  Enthusiastic in dealing with challenges in a stressful deadline orientated environment is essential"
80dd53bc0a8a4ba086a967713b6540c8,Information Technology,"React,  Angular,  Ionic,  WebApi,  Javascript,  Firebase,  JQuery,  HTML,  Java"
aa64dbca438b41849e8dea8277f76e80,Information Technology,"Integrity,  Enthusiasm,  Works well in teams,  self motivated individual,  multi-tasking skill,  communication skill,  Effective problem solving,  Ability to Prioritize,  organisational awareness"
f213e6f09cf84da095be2323f453b759,Information Technology,"SSAS,  SSIS,  SSRS,  SQL,  DB2,  ADABAS"
d37685ae0411422b89badc1332ac0da3,Information Technology,"Javascript,  SQL,  Java,  html,  MySql,  javascript,  Visual Studio,  Photoshop,  Microsoft Office Suite"
26dd6070ff1c4b82b27e7b9afbb5a987,Information Technology,"Windows 2003/2008 Server,  C#.Net,  System Analysis & Design,  Networking - Ccna,  Ccna Security,  Sql Server 2008,  T-Sql,  Sp,  Asp.Net 3.5"
b3c3f93342024d74ae256b3cf2203d3a,Information Technology,"Analytical and Negotiation,  Business Systems Analysis,  Programming,  Full SDLC,  Software Enginer,  SQL,  IT Auditing,  Project management"
a3c9049d3cc24962bbba9fbe80ae4434,Information Technology,"Ie,  Sap,  Http,  CSS (Cascading Stylesheet),  Content Management Using Html,  Jira,  Toad,  Oracle forms,  Oracle reports"
b722fe7a443c4d0aba8df720ea540a02,Information Technology,"Source to target mapping,  hardware equipment,  software,  windows operating system,  Typing Skills,  Shortcut fast navigation,  wibdows server 2012 R2,  telephonic coomunication,  Excel spreadsheet"
61be6549dfb140f59009f63d1d8fb092,Information Technology,"Computer Skills (word excel outlook Power Point & Access),  Problem Solving Skills,  Numerical Skills,  ?\tCSS Styling for IBM BPM Process Portal  editing the IBM Process Portal image to Nedbank Image and changing all,  ?\tDeveloping the SLA?s for the Hassel Free Project,  ?\tDeveloping the Business Calendar for the  process of Hassel Free  with Process and coaches,  ?\tCSS Styling for IBM BPM Process Portal  editing the IBM Process Portal image to Nedbank Image and changing all the  colours of the process portal to Nedbank colour ?\tDeveloping the SLA?s for the Hassel Free Project  ?\tDeveloping the Report for the SLA?s ?\tDeveloping the Business Calendar for the  process of Hassel Free  with Process and coaches,  Project Lead"
fccbef120a784065acb91a95535d3254,Information Technology,"Java, Jsp, Servlet,  Oracle 9i,  Pl/Sql,  Tomcat 5.X,  Eclipse Ide, Toad,  Sql Navigator"
6f5cba7016654acab3d7071a7b5c42d2,Information Technology,"SQL Server 2005/2008 R2/2012,  SSIS,  SSRS,  SSAS,  SQL"
39d47878890d4551907e1fd7edac8797,Information Technology,"Microsoft office,  Project Lead,  OOP,  MS SQL,  JOOMLA,  HTML,  WORDPRESS,  MySQL,  CSS"
d828c2d870a44191b64b6957f4c9c7d2,Information Technology,"mentor,  scrum,  training,  conflict resolution,  Java,  svn,  jsf,  management,  xml"
0b574a104d0b460a992be05205f2e34e,Information Technology,"jdbc,  jsp,  ajax,  servlets,  oracle,  jsf,  sql server,  mysql,  json"
589676280f324ca796df0ffc6a10361c,Information Technology,"Xml/Xhtml,  Pl/Sql,  C#,  CSS/Html,  Ajax,  Ajax \u2022,  Web Methods \u2022,  Java Script \u2022,  SQL Server"
4822ba70bd3e4b9e9144e99788144d40,Information Technology,"C++,  Project Management,  Prolog,  Windows 2000,  Visual Basic 5"
751d33fd1a8a41b1a95a7d9c85b76763,Information Technology,"Dreamweaver(Development Tool),  Photoshop And Freehand(Design Tools),  Flash(Animation Tool)"
7e254a83005c4987b92c386356d4c782,Information Technology,"ISTQB Foundation software testing qualification,  RQM,  Test Analyst,  QC,  TFS,  Microsoft Products,  Advanced,  Delphi,  Visual Basic 5.0 (Fundamentals and Programming)"
661e5e55252543d39742632d894b4bf1,Information Technology,"Development Software,  Project Management,  Microsoft Office,  Visual Studio,  Maven,  CSS,  Spring Framework,  HTML5,  AngularJS"
8c646ba9f9ed4e2da03d07eaa0d5a7bf,Information Technology,"Tsql Language,  Microsoft Sql Server,  .Net & .Net Development,  Sharepoint & Excel Services,  Microsoft Analysis Services(Ssas),  Database Design,  Datawarehouse,  Microsoft Integration Services(Ssis),  Microsoft Reporting Services(Ssrs)"
8bdc33318828480ab096fc46ec85467e,Information Technology,"Microsoft Office,  asp .NET,  C#,  Html,  Sql,  Microsoft Project,  oracle,  javascript,  cordova"
418116b3768d431c800898129f60c0f3,Information Technology,"caf,  bpm,  esb,  java sql,  jsf,  Java,  primefaces,  Hibernate,  sql"
c7f974be73644bff9bfa3f46cbf876aa,Information Technology,"Vb .NET,  Web Technology(Html,  Xml),  C#,  MS SQL 2003/2005,  Asp.Net,  Java,  Ssis"
e4b3c6b03c9a4e389307b321374b06ad,Information Technology,.NET Technologies
38a9226500f1489c9077056ba1eb03ef,Information Technology,"Pro C,  C,  C++,  AIX,  SQR,  Shell Scripting,  Sybase,  Cics,  Mysql 5.5.21"
43509283f8344ccf8d92d7039f802e86,Information Technology,"-,  Oracle 11g OBIEE,  Oracle PL/SQL,  SQL Developer,  Uinux(Putty/MRemote)"
ddd7715c84de43388c3f2bab8e0a5daf,Information Technology,"Sql Ssrs,  Sql Ssis (Bi),  Data Integrity Analysis,  Developing(Sql2000, 2003, 2005),  Networking (Tcp/Ip,  Rf,  Wireless"
e32693ede01d4717b4f1769563f8a714,Information Technology,"MS Excel,  MS Word,  SM Power Point,  VB .NET,  XML,  Javascript,  Java,  Commercial Programming,  ACL(Audit Toll)"
1a170a179a7e4f1ab8c6ba027ad4841e,Information Technology,"powerpoint,  configuring networks. Capturing data using all microsoft office programs(exel,  word,  Desktop knowledge,  java.,  sql) as well as creating various programs and applications using the following programming languages : html,  Java,  desktop knowledge,  creating programmes and applications using HTML"
53e0cf9d2dec48d083fd6de4fa75120f,Information Technology,"Microsoft Office,  Business Analysis,  Project Management,  Software Development,  Accounting"
c066466d99f943f794863ecae67b754f,Information Technology,"\u2022Excellent working knowledge of all Microsoft Packages,  SQL Server,  PowerBI,  SAP Crystal Reports,  SSRS,  Excellent Knowledge of A+ and N+,  SAP BusinessObjects,  Report Scheduling and Configuration,  Database Development through SQL"
a74595f5956548c9921b9f8266db8497,Information Technology,"CSS3,  JQuery,  Bootstrap,  Ajax,  HTML5,  PHP,  HTML,  Codeigniter framework,  CSS"
036c5a5d9a5a4bd7bad42796980d9439,Information Technology,"Business intelligence,  TPUMP,  Netezza,  Terada utilities,  Mload,  Fload,  FastExport,  SQL Server,  Tablea"
0fb11bf078404c4cb3febc5e415d944e,Information Technology,"Html,  C# .NET,  Asp .NET,  Ajax,  Web Services,  Xml,  Java Script,  Jquery,  MS Charts"
75a314e96bb5403db251c1a9082f1b71,Information Technology,Sap Abap
52fe7a4a7ac0431cba2dcd164f77c05c,Information Technology,"Asp.Net 2.0 ,  3.0 And 3.5,  Developing Web Services,  Oracle,  Ajax Toolkits,  System Administration,  Visual Basic 6.0,  Developing Windows Services,  C#"
10ac2105c3ae4eb5b37d203c5b3e0fd1,Information Technology,"IBM AppScan Security Specialist,  MS Office End User,  Android,  Android Development,  C#,  Cobol,  Java"
0622758587eb4c1c83bce58b0f74f34a,Information Technology,"oracle,  ireport,  sql,  Java,  Csharp,  powerbi,  word,  powerpoint,  qlickview"
6c8208b630fd4d388886b355c4bffb05,Information Technology,"Microsoft Projects,  Microsoft Office,  Computer Skills,  Visual Studio C++,  Leadership,  Project Management"
e41867d827094685b4c2c2dc0998933d,Information Technology,"MS Access 2002,  HTML,  Sql Server 7.0,  Component Dev Express,  Microsoft Visual Stidio(Interdev),  Component Deeptree,  ASP,  Javascripting,  Paradox Database"
7989aec4bb3046da9f6f07ad78bfc369,Information Technology,"CRM upgrade,  plugins,  CRM customizations,  integration,  MVC,  C#,  Windows services,  WCF,  TFS"
bdff7a5678404b90b0c1c333bad77b12,Information Technology,"ASP,  HTML,  Sql 7.0/2000,  Vb 6.0,  CSS,  Vb.Net,  Asp.Net,  Iis 4/5,  Visual Interdev 6.0"
b6d1ce38ee924bd3bd43aa04380b4cb7,Information Technology,"C#,  SQl,  CSS,  JQuery,  Javascript,  Ajax"
25d031f487864e7e9da8021e07c296fc,Information Technology,"HTML,  XML,  Java(Swt,  Jdbc,  Servlets,  Applets,  Awt,  Swing),  Microsft Access"
d89570e0f88e4b46a6377383d7764a32,Information Technology,"CSS,  Javascript,  HTML,  CSS,  C,  Front End Developer,  N-Tier Architecture,  Designer,  Application Supporter"
60025f229abb48ae8d167e20849e74b1,Information Technology,"Ms Frontpage,  Vb.Net And Vb 6,  Sql Server 2000,  Vb.Net,  C + +,  Program Design In C++"
04871272575b49fc83348258f1b4b998,Information Technology,"Define Conceptual Requirements,  Evaluate Business Requirements,  Produce Program Specifications,  Setup Of Test Data And Expected Results,  Produce User Manual"
65913055c40b41cfa5facba4b3eabd3d,Information Technology,"Mobile app development,  javascript,  Trouble shoot,  Web Hosting,  WebDesign,  S,  jquery,  bootstrap,  Boot"
ca2b3b5446f74ae9abf88bf4241da4a1,Information Technology,"Data Modeling,  Data warehousing,  Informatica,  Er studio,  Erwin"
6b6a4f6c5cc449e0b0cb56e50e05b0f3,Information Technology,"Oracle JD Edwards,  SQL,  PHP,  Project management,  php,  Business analysis,  C#,  Project Management"
5f2fce2c687e4f679a76a74371f09de4,Information Technology,"Microsoft Office,  Problem Solving,  Algorithm Development,  Database Designing,  C#,  Microsoft WIndows,  Visual Studios,  SQL Server,  SQL"
58482bef1fe6444c9d6d8cd6d159cd6c,Information Technology,"C++,  Oracle,  CSS,  Microsoft Office(Word,  c,  C#,  Power Point,  JavaScript,  Excel"
b0255f0d079645e9b11f36abf6b9717b,Information Technology,"Telephone Skills,  Documentation,  Email,  File Management,  Meeting Facilitation,  Banking,  Creative Writing,  Information Systems,  Staff Training"
e0c1d0e678ab496781372ea898063a0b,Information Technology,"HTML,  UML,  Visual Basic 6,  DB2,  Dreamweaver 8,  Mysql 2005,  VBachelor of Science ript,  ASP"
aa53127a44494a4c9e8ce3ed81d1a1c5,Information Technology,".Net,  ado,  Microsoft C #,  Microsoft Technologies,  asp,  Javascript,  Adobe Photodeluxe,  Banking,  Microsoft Office 98"
419aa654aa7d4111a9211a29d5add869,Information Technology,"Systems Support,  Oracle,  Solaris 10,  JBoss,  Linux,  SQL,  Telecoms (GSM, WCDMA"
f9c8f9f08aea4a6b8fe677083e8ffe74,Information Technology,"T-Sql,  Vb.Net,  C#,  Ado.Net,  VBachelor of Science ript,  Javascript,  .NET Frame Work 1.0, 1.1, 2"
47913d42cb2544b88c9ccdced22cd0f6,Information Technology,"Html, Asp, Vb Script And Java Script,  Customer Service, Merchandising Clothes And Cashier,  New Account Visual System, Switchboard Operator,  Retek Operator, Stocktaking"
be14996104e3406c9ab551c428834d1d,Information Technology,"SSAS,  POWERVIEW,  SSRS,  SSIS,  Windows (2000,  Xp,  Vista,  7),  Microsoft Office Suite (2000"
8c05da03618d4d5aa10189da5700f75e,Information Technology,"JCL,  TSO-ISPF,  Remedy AR-Client,  DB2,  SDSF,  COBOL,  SQL,  IBM-Debugger,  CICS"
3ac0e3aee043417e9848f579ca9321ec,Information Technology,"C#,  Html,  Python,  ASP.NET,  Agile development,  ITIL,  Java Script,  Software Testing"
1655ffd402514dfc816ca9bc5b429fc9,Information Technology,"Good problem solving and analytical skills -,  Good interpersonal skills -Highly developed communication skills and highly developed interpersonal skills. -,  Solution and deadline driven giving attention to detail- Able to handle multiple tasks,  Ability to manage time effectively -,  Self-starter with a high level of self-discipline -,  Good dynamic and team building skills -,  Ability to work under pressure -,  Hibernate  and relational databases. QUALIFICATION: -National Diploma in Information Technology(IT),  Java 2EE. -Web development: HTML"
a2f9a6a6e5bc4846b5a42cb10640fc80,Information Technology,"gembox,  mvc,  angularjs,  sql,  microsoft office,  C#,  hardware and software,  programming(java,  ionic"
03225cb408c54932989884b96fc8b8a9,Information Technology,"Web Services,  C#,  JavaScript,  ASP.NET,  MVC,  SQL,  Microsoft Dynamics CRM 2011/2013/2016,  CSS,  JQuery"
1126b6f43803463cae06944dff405a2e,Information Technology,"SQL,  Data Mining,  Programming"
9a89d583d34b463aa5050917180bd49e,Information Technology,".NET C#,  vb .NET,  financial instrument valuations,  Excel,  sql"
9189bc9218434872836e0e3d89db3e22,Information Technology,"SQL developing,  Software deceloper,  C#,  AngularJS,  JQuery,  CSS,  Bootsrep,  MVC"
31436055863a462c9b60e21df6b65942,Information Technology,"Communication,  .NET,  java,  javascript,  sql,  C#,  jquery,  Java,  Cobol"
38485b40a8ac4ca8878cd3b1aef50ffd,Information Technology,
c590b9bfe3d440f0957997f296c7b907,Information Technology,Programming
63fda9f4ff8943d8974dc49b723e7e43,Information Technology,"VB .NET MSSQL,  PHP MYSQL ASP .NET,  Technical Support,  VB .NET,  JSON,  SQL,  CSS,  C#,  JQUERY"
3ca0691de33f492f9dc7a68315c5be38,Information Technology,"Javascript,  Html,  Customer Relations,  Dhtml,  Goal Setting,  Internet Information Server,  Microsoft Certified Database Administrator,  Microsoft Certified Systems Developer,  Microsoft Certified Systems Engineer"
40a52d4feacd4d6cb2cf12b4b043532d,Information Technology,"Microsoft Office,  Microsoft Visual Studio,  Java,  Seagate Crystal Reports,  Microsoft Visio"
88cc446815d64d609eac46a8ea15b8dc,Information Technology,"software development,  Business analysis,  Business Analysis,  Software Testing,  Microsoft Access,  Vb.Net,  Natural Construct,  TSO,  Natural"
08838155443644ca870e664da03120dd,Information Technology,"Oracle 11g Universal Content Management (UCM) Oracle WebCenter Imaging/Imaging and Process Management (I/PM) Oracle Universal Content Management (URM) Oracle Information Rights Management (IRM) Oracle Inbound Refinery (IBR) Oracle Document Management Oracle WebCenter Capture 11g,  Oracle Secure Enterprise Search (SES) Oracle 11g Weblogic Oracle 10g Universal Content Management  Oracle 11g WebCenter Oracle 10g Applications Server,  Oracle 10g EBS/UCM Adapter  Oracle E-Business Suite ImageNow ECM Suite Software development using Visual Basic.Net ASP.Net,  Oracle JDeveloper IBM Universe Basic Programming IBM Universe Database Administration  Business Analysis HTML XML Java Delphi Web Services SQL Clarion Apache Oracle 10g Oracle 10g Enterprise Manager Oracle Reports Builder Crystal Reports Linux and Unix Windows Operating Systems"
ce34a3354a3848688b04f7d65b7f3fdb,Information Technology,"Sql,  Ssis"
482bfdc98dae444d8031bb88dd6428f5,Information Technology,"Project Management,  Business Process Modelling,  Business Requirments Gathering,  Presentation And Facilitation,  Training"
daa72aa62fa344a7ba531afc93356c92,Information Technology,"Presentation,  Report writing,  Microsoft Office,  Microsoft Visual Studio 2010,  Microsoft SQL Server,  Microsoft Visio,  Microsoft Project,  Microsoft Visual Studio 2013,  Microsoft SQL Server Reporting Services"
e8fdf47d21aa44f2bb11765473ef2e67,Information Technology,"Microsoft office\n internet\nEmail \nProgramming,  Programming \nCommunication \nTeam player,  Problem Solving Skill,  Computer Skill,  Fast learner \nEager to learn"
a74ecbcc5d4847bb8c0b56a8d5d79ee9,Information Technology,"db2,  Javascript,  Hibernate,  maven,  gwt/gxt,  Java developer,  Angularjs"
626bce0688de48b0b832c48ca2efd86b,Information Technology,"SQL,  PLSQL,  Business intelligence,  HTML,  CSS,  CSS,  Html,  ASP.NET,  C#"
806f741d33ee4ead9257bedccc4cf988,Information Technology,"Application Support,  Server Support,  Virtualization Support,  Developer,  Mq (Messaging)"
9853f94946fa4a409de7e567b9fd87f2,Information Technology,"MS Project,  Programming (Visual Busic 6),  MS Visio,  Microsoft Sql Server 2000,  Microsoft Sql Server 2005,  Sql Server Reporting Services,  Asp.Net,  Crystal Reports 10,  Visual C#"
3cb78572888948519d928daac4b1dd1a,Information Technology,"windows 7,  CSS,  JAVASCRIPT,  Wordpress,  Fincon,  windows 8.1,  HTML,  Adobe photoshop CC,  windows 10"
4240fc46cbe34154a470a8847bd94fee,Information Technology,"Html5,  CSS3,  Ajax,  Java Scrip,  JSP,  XML,  SQL,  Servlet,  Vb .NET"
e6012c01138044e5b9c06df45f294e54,Information Technology,"Oracle Soa,  Oracle Aia"
44a541f0800a45dc96049469742c7066,Information Technology,"CSS,  JDBC,  Javascript,  XML,  SAP MII,  Servlets,  HTML5,  JQuery,  SQL"
fa25ade0ffb64a9d832bd576cc2fb39c,Information Technology,"Java,  J2ee,  Hibernate,  Pl/Sql,  Transact-Sql Programming,  Maven,  Ant,  JSF,  Servlets"
9d2e61c9f7d447b4a391de6b494abb45,Information Technology,"Microsoft Powerpoint,  Microsoft Word,  Typing,  Microsoft Excel,  Microsoft Access,  Sql Development,  Programming - Java,  C++,  Vb6"
5f99fc9f69704020a6d493aaa5303b45,Information Technology,"SAP BW,  BOBJ Universe Designer,  MS Excel,  MS Access,  XCELSIUS,  BOBJ Webi,  SAP BEX,  MS Projects,  SAP ABAP"
a88cb1b0ee3249d8a90e777d4a337d2a,Information Technology,"wordpress,  Microsoft Office,  Microsoft Visual Studio,  Team Player.,  Windows Server 2012,  cloudpress,  Hardworker,  windows configuration,  Open Office"
5192d6a10e124ec88068e84c9866cfdc,Information Technology,"None,  None,  None,  None,  None,  None,  None,  Project Management,  Vb .NET"
9ab3da4454204b88948adc76ca15a598,Information Technology,"C#.Net       ASP.Net ADO.Net JavaScript and AJAX in various domains.,  development and implementation of Web      and Windows applications in Microsoft.Net.,  Crystal Reports SQL Reporting Services Dev Express Xtra Reports,  MS SQL Server 2000/2005/2008,  Asp.Net,  Javascript,  SQL,  HTML,  C#.Net"
d6d974099ae141c1b4eb344cfbc068a5,Information Technology,"Adobe Photoshop,  CSS,  HTML,  Adobe Dreamweaver,  Video Editing,  Adobe After Effects,  Html5,  Javascript,  Actionscript"
b5e3cce3352640dab9cb6c8c4cb584cc,Information Technology,"taking initiative,  flexible and focused,  problem solver,  creative and innovative,  access and power point,  excel,  Microsoft Office \u2013 word,  c#,  mvc"
fa3fdee8a09746ceaeb68a288cebf1bf,Information Technology,"excellent English communication skills, excellent organisational skills,  Excel,  system support skills,  Access,  Word and Power point).I also have experience with Deskpro and JIRA system.     .Computer skills,  Desktop engineer skills,  set priorities appropriately. I have excellent \r\ncommunication and interpersonal skill with excellent Computer skills (Outlook,  Problem solving skills. Good communication (both verbal and written) skills. Planning and \r\norganizing skills. Strong listening skills. Able to operate effectively in a team environment \r\nwith both technical and nontechnical team members. Able to operate with minimal \r\nsupervision. Able to manage time effectively"
7bdd2ca20e8841cb82ff83a10f2daaf8,Information Technology,"MS SQL 2005, 2008,  Asp.Net Developer C#,  Vb,  Sap Pm,  Javascript,  Domain Driven Development (Ddd),  Oracle,  Desktop Support (A+)"
10d9c64ee6de4d0f81559f65d080a49e,Information Technology,"microsoft office,  dream weave,  adope photoshop,  Computer operation and packages,  Computer architecture and servicing,  yet to be discovered. I am an aspiring and intelligent young lady who is goood at everything she lays her hands on  and a fast learner.,  programming,  graphic design"
6a852c83536643808dbd604fd01dd393,Information Technology,"Sharepoint 2007/2010,  C# .NET,  xml,  Javascript,  Sql 2000/2005/2008,  Sql Reporting Services,  Visual Studio  .NET 2003/2005/2008/2012,  Vb.Net"
868d21cb7afb41848892bd93ce3ac7f4,Information Technology,"Leadership And Self-Management,  Teamworking,  Problem Solving,  Mathematical And Literacy,  Communication,  Good Analytitical Capabilities"
07e5b037a799435c9b27ac8a791f1a15,Information Technology,"SAS EG,  SAS BASE,  Microsoft Office,  Data Analysis,  System Support,  Data Manipulation,  SQL,  SAS,  Technical Programming (C++\\Delphi)"
54c0c9d6409c45878da8ea5836914510,Information Technology,"SQL,  HTML,  PHP"
9ef95e1b08c7437d9dc1b1dff80053e1,Information Technology,"Microsoft visual studio,  System Testing,  Microsoft SQL Sever,  Microsoft Office,  Microsoft Visual Studio,  Computer Literacy,  Report Writing,  Database Design Using Oracle And Mysql,  Programming Using Java"
e399954c6ccf4256a127a0f0d41896ce,Information Technology,".NET 1 And 2,  Visual Basic .NET,  C#,  Sharepoint Portal"
e5208c5b25d645479fcb7c78b1863a89,Information Technology,"MS office,  web developer,  Media relatons,  mobile app developer(android),  HTML5,  CSS3,  Java,  JQuery"
62b9b06474a24fc1895c65f6ca947655,Information Technology,"LINQ,  Angular 1 &amp; 2,  Scripts\nMVC,  XAML,  C#,  WPF,  XML,  CSS3,  MSSQL / Data Extraction"
931a6f1aac18435bbeb359046b7ffbd9,Information Technology,"Java,  sql,  Asp .NET,  vb,  C#"
ab700248a31941ffb6219373d6ef4383,Information Technology,"Microsoft Excel. PowerPoint.,  Microsoft office,  Visual Basic.,  Microsoft Outlook,  web developer,  Java,  C### programming,  Mathematics,  visual basic"
9934d2a2817b49e58362966ec4a3615c,Information Technology,"Hardware Installations,  Web Applications Development (Php / Mysql),  Web Design,  Linux Administrator,  Project Management,  Network Installations / Cabling"
b3773a27605c42a287ea8fd729367f7f,Information Technology,"postman,  Linux,  Jenkins,  angular js,  netbeans,  test methodologies,  webmethods deployer and jira,  \u2022,  Java Docs"
768059c80a5841a7beda913caaa2aa7c,Information Technology,"Microsoft Word,  Asp.Net,  Vb.Net,  First Aid,  Programming,  Microsoft Access,  Html,  Microsoft Powerpoint,  Microsoft Excel"
2599d2e8db4c4a1b89a5433bdb7e7c2d,Information Technology,"asp,  sql,  C#,  JQUERY,  entity framework,  linq,  ado .NET,  web services,  JAVA SCRIPT"
dd501e729ccb45038eb31e8edd81f249,Information Technology,"Sharepoint,  Sharepoint 2010 Application Development,  C# Sharp,  Asp.Net,  Sql Database,  Maintaining Sql Server 2008 Database,  Implementing And Maintaining Ssas, Ssrs, Ssis"
2d5b1cf11e2744688ccc66c4bd410eb8,Information Technology,"SQL,  JAVA SCRIPT,  CSS,  HTML,  WCF,  WPF,  AJAX,  MVC,  WEB SERVICES"
0b5e43cf4a374a83895b36a4a1f1aefe,Information Technology,"HTML,  MS SQL 2008,  Delphi,  Asp.Net,  C#.Net,  Vb.Net,  VB,  PHP"
ae4bbf1fec1e404097b3c11a6658c557,Information Technology,"PHP,  Flex,  Dojo,  Oozie,  Hive,  Pig,  HBase,  Hadoop ( HDFS,  Sqoop and Apache"
23eaf7edf6694b82963033f698ebe9be,Information Technology,"Project Management,  Asp.Net C#,  SQL,  Business Analysis"
032a0aa656ce4d81bae78e13e39ad918,Information Technology,"Software Development,  IT Essentials,  Business Analysis,  CCNA Routing and Switching Networks,  Oracle Database Management,  Communivation,  Software Developer,  interpersonal,  Teamwork"
5e4def1310684afbafbdcd21c04cf3a6,Information Technology,"C#,  Java,  SQL,  Javascript,  Html"
6bbc108e34b74b59a1bbd5132a49be27,Information Technology,"Microsoft Dynamic CRM,  ASP .NET,  C# .NET,  SQL Server"
f95c806c8285417592089bf6cec26fec,Information Technology,"C# .NET,  SSRS,  VB.NET,  Team Foundation Server,  Crystal Report,  PostgreSQL,  SQL SERVER,  Tortoise SVN,  CSS"
dd5c6317596c405d83ecc47b53a9dd60,Information Technology,"C#,  Oracle Database, Data Capturing"
fa9993dba7e74e7c9563c28e1a9fbd1b,Information Technology,"Html,  CSS,  Php,  Mysql,  Flash 8,  Photoshop,  Microsoft Access"
8ee254371fa142b28e8f17b3c4df9225,Information Technology,"Computer literate skills,  IT Technical skills,  Sharepoint 2010,  sql skills,  analysis,  Web Development"
c7297479fe8b437e87366fd2e185ae8c,Information Technology,"Javascript,  Jquery,  Linux,  Rails,  Mysql,  Web Development,  Git,  Ruby,  Ruby"
67c17a5fdeda4b34aa6e50c82ff89676,Information Technology,"java,  Bootstrap,  MySQL,  html, CSS,  sql,  JavaScript,  PhpMyAdmin,  PHP"
75b59d8d8a48409e994d86176e582674,Information Technology,"Visual Basic Programming,  Sql Programming,  Hp Server Maintenance,  Java Programming,  C++ Developing"
a63622cede104c9dac49114b33155878,Information Technology,"MS Office,  SQL Server,  Teamwork,  Communication (verbal and written),  Interpersonal skills,  Perseverance,  CSS,  JavaScript,  C#"
76b8c07ea82748ddacbd39dddb0190f1,Information Technology,"ETL TOOLS,  ssrs,  oracle,  Informatica,  Informatica Power Centre,  SQL Server 2012,  Oracle,  unix,  Cognos"
59d06989154d4752b9ca6930343cbbbb,Information Technology,"JQUERY,  ASP.NET,  VB.NET,  JAVA SCRIPT,  Bootstrap,  SQL DBA,  C#,  CSS,  SQL Developer"
b58d5392ca734181a4d6e6c9f0285ed6,Information Technology,"Time Management,  Interpersonal Skills,  Team Work,  And Paying Attention To Detail"
8afe7f671153439dae654d5892d493f0,Information Technology,"Vb.Net 2005,  Window Services,  MS SQL 2005,  Asp.Net .Net 2.0,  Telerik Ajax Controls,  Crystal Reports,  CSS,  MS SQL 2008,  Vb.Net 2008"
6227fdb6e47d41b0a6f34272c6d25300,Information Technology,"On Windows 7/ Vista/ Xp/ 2008/ 2003/ 2000/ Nt/ 98,  On Windows 7/ Vista/ Xp/ 2008/ 2003/ 2000/ Nt/ 98"
509f31441a1e49fa866908cd34dc4c5e,Information Technology,"XML,  CSS,  Xslt,  SQL,  ADO,  Database Design,  Javascript,  Visual Basic,  VBachelor of Science ript"
e3254f6541344390994d95335959743a,Information Technology,"debt collection,  system analyst and design.,  coding,  web design,  sql query,  C# .NET MVC,  elmah,  javascript,  html"
1bc40176af1e41c1b60060d5f365bed9,Information Technology,"Sound Engineering,  Administration,  Customer Service,  Public Speaking"
697a502716c34a22a5bf14af90668e36,Information Technology,"Programming In C#,  Programming In Html 5 With Javascript And CSS3,  Developing Asp.Net Mvc 4 Web Applications"
1eaebae22abc4bdb9d754dafc6be1b4c,Information Technology,"Smartgwt,  Application Development,  Java,  Eclipse,  Grails,  Cobol,  Easytrieve,  Roscoe,  Websphere Application Server"
b495ac7065c04febb9958c748fb6743d,Information Technology,"Javascript, Jsf,  Jsp,  Html,  Gxt (Gwt),  Oracle Plsql,  SQL,  Jpa,  Spring"
1f1890f857d3431f91a6e113aae4572b,Information Technology,"Microsoft Office Tools,  Presentation Skills,  Time Management,  Problem Solving,  Java Programming ?\tVisual Basics ?\tC# ?\tMs SQL Server 2008 ?\tHTML ?\tPHP"
