id,Career,Skills
69af6d8cfadf49259d6d9d1e614012b3,DevOps Engineeringing," SQL,  PL/SQL, JAVA, JAVAEE, Javascript, HTML, CSS, jquery, mysql, Spring , Hibernate.  Software Tools: Xillinx,  Modelsim,  Matlab,  Multisim.  Operating Systems: Windows XP,  Vista, 7, 8"
fd55ed2485e1405a8830a701c12d9c2e,DevOps Engineeringing," Core Java  Version Controls: GIT,  Bitbucket  Build Tools: ANT,  Maven  CI/CD Tools: Jenkins  Configuration management: Ansible  Scripting: Shell Script  Application Servers: Apache Tomcat server "
9f67b1b40dca407c9af6ce62f936bb1e,DevOps Engineeringing," SharePoint,  MS SQL and Oracle PL/SQL Project Management & Execution Cloud Computing using Windows Azure and Amazon AWS/ ECCloud XML/XAML/XSLT,  HTML5,  DHTML,  CSS3,  JavaScript/JQuery/JSON,  AngularJS,  Web API,  OData Service,  VBScript,  Node JS,  Handling Dynamic QA Activities,  Project Delivery Frameworks UI Design and Mobile MS Excel,  JAVA,  JSP,  SWING,  J2EE Service Oriented Architecture (SOA),  Web Service/WCF Service/Web API,  Requirement Gathering Design Pattern like MVC,  MVP,  Abstract Factory OOAD with UML Implementation .NET SAP Connector to interact with SAP through ASP.NET Client Management SAP Web Channel and SAP Enterprise Portal Environment Android,  iOS,  Team Foundation Server 21/12(TFS),  GitHub,  IBM Rational Key Account Management DevOps,  Team Forge and SharePoint Portal Administration /MS Excel,  CollabNet,  JIRA. IOT Implementation,  Web/Data analytics,  Working with the road map of Machine learning and AI. Expertise BI tools like Crystal report,  Escalation Management SSRS,  Tableau,  Micro Strategy"
09255d0b4f1146dd82e7545aa11bd612,DevOps Engineeringing," PHP,  Python,  MySql,  JavaScript,  HTML 5,  Ajax,  Jquery,  XML,  Agile Methodology,  DevOps Methodology,  Scrum Framework,  JIRA Tool,  GIT,  Bitbucket,  Anjular JS 1,  Angular JS 2,  Core Java,  J2EE.  "
5f261a72bf2c4f0fa09195617ce3147f,DevOps Engineeringing," RTC and JIRA  AS4 (iSeries) with SQL  Test Automation: X- Framework (In hours HSBC Framework),  UFT and LISA  Test Data Automation - CATDM  Test Scheduling - Jenkins and Maven  Test Document Versioning - Confluence and SharePoint. "
3c2c35f1f755494c910a99cbf585cb96,"DevSecOps Engineering (AWS, Cloud)","DevOps, AWS, Cloud"
a4c73067a5a541e5b4b82bfc3793b812,Digital Banking  Java Development (12),"Java, J2EE, Spring"
9126cf28b4b142b58faf8ea4812c17b8,Digital Data Data Analyst,"Data, Data Analyst, Database"
59bc901cb1e544818a728d15be40e206,Digital Data Engineering,"MySQL, Python, Java"
c4382addd0d746189b63d09a22510312,Digital Data Scientist,"MySQL, Python"
69a3f895b0f840ed822da0061ba56331,Digital Product  CVCC ,"Product, Management, System, Engineering, Project"
572740b841504fc6a07ee583627e890e,Digital Product Owner,"Product, Management, English, Project, Management"
99b93f5279de4abf826bfd371ca869d8,Digital Project Management,"English, MySQL, UIUX"
d6ce3b5135484e97aa2c1ae973b2f5da,Digital Project Management  PM,"Project, Management, English"
440dd4dab3584017a604e06d92b2f123,Digital Solution Architect,"Cloud, Python, MySQL"
47f9a9ea1bed44268c98c3a19bb18df8,Digital Solution Development,"Objective, C, Java, Swift"
b2dfaa001f23453cadaca91beac70030,Digital Solution Integration Development,"Oracle, SQL, PostgreSql"
dc84c97c08ec4a05a3f56ad0e18e1568,Digital Solution Tester,"Tester, JavaScript, QA, QC"
fd7661db3eab492a9aa08b882665e1d7,Digital Technology Operation,"DevOps, C#, Java"
e188f9c7c997402283b12053365a2d6b,Digital Technology QC Management,"QA, QC, Management"
5e2cda1b690e42099fa61effee1216f8,Digital Technology QC Specialist,"QA, QC, Tester"
dbe918c2b0034845aa7bb2c834020429,Digital UI/UX Design,"UIUX, Designer"
0f8d0073727e4f6981f47af89ed03dcc,DotNet Development," ASP .NET MVC,  HTML,  Jquery.  Languages: C,  C++,  C#.NET,  MVC 5.  Database: SQL SERVER 25/28/216.  Reporting Tools.: Kindo UI,  Telerik functions,  Crystal Report.  Platforms: Visual Stadio 21/214.  "
f12869e2f1ae4f70aa51046dab9c8dc4,DotNet Development," MVC 3./4./5.,  Unit Testing,  CSS,  JavaScript,  AngularJs  Primary Skill: Entity Framework.  Tools Used: SQL Server 14,  Visual Studio 13. Project Details: 1.Project Name: Transport Management System Role: Dot Net Development Platform Used: MVC,  AngularJs"
45da95873227458491a1e8869ad7b0e8,DotNet Development," C#,  OOP,  Entity Framework 6. Languages C#.NET JS Library JavaScript,  JQuery,  Angular1.5,  Typescript. Tools Visual Studio 28/21/212/215,  Visual Studio Code (IDE),  .NET Framework 2., Databases SQL Server 25, Source control tools Tortoise SVN,  Git,  "
9afdae822db54ebd80821f0413737988,DotNet Development," Web API,  Angular,  Dot Net Technologies ASP.Net MVC,  ADO.Net,  Entity Framework,  LINQ Web Technologies HTML,  CSS Browser Scripting JavaScript,  Jquery,  Ajax,  JSON Web Browser Internet Explorer 8.,  Mozilla FirefoxFront-end-framework Bootstrap,  Kendo UI Database SQL Server 21MS Excel Tools Visual Studio 21Operating Systems MS Window 2Project Details Projects Worked On: 1. Project Name: Politician Website Role: Trainee Project Description: I developed Politician website. In this website there is Home Page,  Quick Facts,  Category,  Biography,  Gallery,  and ContactUs Page. It is a totally dynamic website. Environment: Operating System: Windows MS Excel Tools: Visual Studio 21Database Server: SQL Server 21Technology: .NET Framework 4.5,  ASP.Net MVCPresentation Layer: HTML,  CSS,  Jquery,  Bootstrap Role and Responsibilities:  Understanding requirements,  Coding and unit testing.,  ASP.Net MVCPresentation Layer: HTML,  CSS,  JavaScript,  Jquery"
3b6edae1f204414cb4b51202fd6be1cf,DotNet Development," Smart Contracts,  Solidity skills Golang,  JQuery,  HTML5,  CSS3,  Bootstrap. â Database: SQL Server 21â IDE: Visual Studio 215,  Visual Studio Code â Office Packages: MS-Office (Access,  Word,  MS Excel  "
376791139786419e8744b34a745a68c1,Ecommerce Product Owner/Management,"Product, Management, Agile, Project, Management"
e9d2d188974d481b8fcd4a4413628f78,Electrical Engineeringinging," team spirit,  Flexibility,  ATEX,  NFPA,  IEC,  NEC"
0359d1149d1c462b85848b50d9086d16,Embedded Development (C/C++),"Embedded, C++, C"
a1173d75055c4cf2a382fb52aa04d017,"Embedded Engineering (C/C, Linux) ","C, Linux, Embedded"
fd154c43453744dba658bf25d9d461b9,Embedded Linux Engineering ,"Embedded, Linux, C"
cc44c3022c414482af80450c4980e16f,"Embedded Linux Engineering (IoT, C/C++)","Embedded, Linux, C"
3f55102f7c0d40e8841a7654d6ba90d1,Embedded Software ,"Embedded, C++, C"
a191fe4046b84759afc46660df31735b,Embedded Software Dev (Joining ),"Embedded, C++, C"
277affffe262411f8cadef018386a982,"Embedded Software Development (C, Linux)","Embedded, Linux, C"
36af3b726ec24dc18521eb46aa3146a1,Embedded software Engineering,"C, C++, Embedded"
f8f0b8b729ee41e397c2216a82ef235f,Embedded Software Tester (Joining ),"Tester, C, Embedded"
d49cfb12af6d48a0a09953e275ce3407,Embedded SW Project Lead (Automotive),"Team, Leader, C, Embedded"
c82fb8c7004f4c75b249a48b2e21e0b5,Embedded System Engineering (C++),"C++, C, Embedded"
968b283a928543998f190d839ace59cd,End user technology lead (Team Leader),"IT, Support, Team, Leader, Networking"
f3427bc51a3b4de594c3aebabfc42002,Engineering/Senior/ Staff Verification (IC),"Linux, System, Engineering, C"
0fed4d982c0044769c11fce35155287f,Engineeringing Management,"Java, JavaScript, Management"
0a0f73217f7341fb9db38af0c56121b5,Engineeringing Management,"Software, Architect, Management"
9a22eac506114aedb1719660f6fc8bac,Engineeringing Management  ,"Project, Management, Agile, English"
6c8de383f4774363bf14ec1de3131def,Engineeringing Management (Agile/Backend),"Management, Agile, Project, Management"
6b47a59b4cf84aa3b7122b7d09db577b,Engineeringing Management (Project Management),"Project, Management, Management, Scrum"
545e299397eb4301a34af11cf35cf117,ERP Business Data Analyst ,"ERP, IT, Support"
3544eaf0a2a140d99f34ba6aa439ecd7,ERP Development (.NET/C#/ASP.NET/SQL),"ERP, C#, .NET"
044afc708a67497fb74d9ce1bd58719e,"ERP Development (Python, JavaScript)","Python, JavaScript, ERP"
97c06baef0c74057b5c2096ee657a007,ETL Development," usage of multiple transformations. Integration of various data source like SQL Server tables,  Flat Files,  etc. into target data warehouse.  SQL/PLSQL working knowledge on Microsoft SQL server 21.  Unix Work Description: shell scripting,  error debugging.  Job scheduling using Autosys,  Incident management and Change Requests through Service Now,  JIRA,  Agile Central  Basic knowledge of Intellimatch (Reconciliation tool)  "
4bb1313033cb4c6eb16b59f57f524294,ETL Development," Advertising,  Insurance. Programming Skills: SQL,  PLSQL BI Tools: Informatica 9.OS: Windows,  Unix Professional MS Excel Trainings  Concepts in Data Warehousing,  Business Intelligence,  ETL.  BI Tools -Informatica 9X  "
72d7b2bf53e6483b8b0f5d86518f95f4,ETL Development," HTML,  CSS"
75ea3f3732e94045bf4d67e9677a59e4,FE Mobile Development (Open all levels) ,"ReactJS, JavaScript"
873a76ac1e1e44bd8b44ea79c9096812,Flutter + iOS Engineering,"Flutter, English, iOS"
9d11fe88f8bb4ea9967deb77e1808d22,"Flutter Development (Android, IOS)","Flutter, Android, iOS"
e6f200741e324928b24b9eabe8cb8ad6,Flutter Development (UI  UX),"Flutter, UIUX"
2f7130f75b4c4174afe83f72a5084466,Flutter/Dart/React Native ,"React, Native, Android, iOS"
2e9a0bd46a8e4283bf21e693450475a5,"Fr/Jr NodeJS Dev (TypeScript, ReactJS)","NodeJS, JavaScript, ReactJS"
e86337c99b4547d9b3f602edf418ed53,Fr/Jr PHP Development (Drupal Prefer),"PHP, JavaScript, Drupal"
918b9fc418344f23a793a7b8eb06157b,Freelance Back End Development,"PHP, OOP, Wordpress"
68fde31f272045bfb2624b14ea7422c1,Freelance Front End Development ,"CSS, HTML5, Magento"
0566e4df8aed4dc2beb2a4ce41f833e3,Fresh/ Junior NodeJS Development (Angular),"NodeJS, AngularJS, Angular"
1b3a40e95c984d37949f329286ebcfad,"Front End Dev (ReactJS, Javascript)","ReactJS, JavaScript, NodeJS"
7bb209d98a504cdd9fbd80c5eafddd1f,Front End Development  All Levels,"HTML5, CSS, JavaScript"
79aa11c4c06d400e80f707596d7a0797,"Front End Development (Asp.Net, Java)","Java, CSS, ASP.NET"
7902d6adc6a44705a50f3dcdb28bb461,Front End Development (NodeJs),"NodeJS, Sharepoint"
e92f0bb02750468a8b152b95bbafa3b5,"Frontend (Angular, TypeScript, HTML5)","Angular, HTML5, Agile"
ecfb4bbe563343a6accb0d09e484b7de,"Frontend (JavaScript, ReactJS, NodeJS)","JavaScript, NodeJS, ReactJS"
cc58510a0c454594b779e6242074932b,Frontend (JavaScript/ReactJS/React) ,"ReactJS, JavaScript, VueJS"
d4a1277a5eaa4a5ea3aecbfbea4fd586,"Frontend (ReactJS, React Native, VueJS)","ReactJS, React, Native, VueJS"
be0eff7ccc6f422bbf649d49bea164d9,Frontend (ReactJS/ VueJS/ Angular) ,"ReactJS, Angular, VueJS"
bcbfa603f1aa4dfbbed1e8461bdba4fb,"Frontend (Wordpress, HTML5, CSS) ~1","Wordpress, HTML5, CSS"
c913eddc6ea64f11b224dc3dd55c475b,Frontend Angular Engineering Sign on ,"JavaScript, English, Angular"
08491e49a2f042b6b5ae0cba32cf47b8,"Frontend Dev (Angular, ReactJS, VueJS)","Angular, ReactJS, VueJS"
47157beef5bd4810af298356cc749fa3,Frontend Dev (Angular/ReactJS/VueJS),"Angular, ReactJS, VueJS"
4202fc8b50714607856f8aba41af9779,"Frontend Dev (HTML5, CSS, Wordpress)","HTML5, CSS, Wordpress"
4e3469853aef4685863375136ff172b0,"Frontend Dev (JavaScipt, ReactJS) ","JavaScript, HTML5, ReactJS"
4c4d3446ce4343aa870f41bdaa325c90,"Frontend Dev (JavaScrip, HTML5, CSS)","JavaScript, HTML5, CSS"
5d0b03fb73524750a08a638066b83e5a,"Frontend Dev (JavaScript, HTML5, CSS)","JavaScript, HTML5, CSS"
60d57c468ae64b799993a789e1dccb0f,"Frontend Dev (JavaScript, HTML5, CSS)","JavaScript, HTML5, CSS"
d4679ae0bf5944659ba946d9ca7f43d9,"Frontend Dev (JavaScript, HTML5, CSS)","JavaScript, HTML5, CSS"
a7db8a9c49504c55aee483d609de06b5,"Frontend Dev (JavaScript, HTML5, CSS)","JavaScript, HTML5, CSS"
82f4e2a8cecf486babce59ffa6114e4b,"Frontend Dev (JavaScript, HTML5, CSS)","JavaScript, HTML5, CSS"
f6c2a450738d4ae6b437e3e85dcc180b,"Frontend Dev (JavaScript, HTML5, CSS)","JavaScript, HTML5, CSS"
06655be79bf64d14a34066408c802809,"Frontend Dev (JavaScript, HTML5, CSS)","JavaScript, HTML5, CSS"
e7289b317e21429fbc855d51b3bfe57f,"Frontend Dev (JavaScript, HTML5, CSS)","JavaScript, HTML5, CSS"
a673b4e50d8f4f299404e12d0b002502,"Frontend Dev (JavaScript, HTML5, CSS)","JavaScript, HTML5, CSS"
005306fb7073408bb48e8d7b81a5ce63,"Frontend Dev (JavaScript, ReactJS)","JavaScript, NodeJS, ReactJS"
a1a872516c5d415fa78ab3e043e7bcc4,"Frontend Dev (JavaScript, ReactJS, CSS)","ReactJS, CSS, JavaScript"
4c66627b15854bed98d88fd7112c45a7,"Frontend Dev (JavaScript, ReactJS, CSS)","JavaScript, CSS, ReactJS"
34b0eda154c34f2593b57a0fe62e5791,FrontEnd Dev (JavaScript/VueJS/ReactJS),"JavaScript, ReactJS, VueJS"
e2e048fe4e604e3da45e892d69b6169e,Frontend Dev (React/Nodejs ),"ReactJS, NodeJS, PHP"
336f1adc7b854f66bffda06239609919,FrontEnd Dev (ReactJS)  Signon ,"ReactJS, JavaScript, Angular"
de9412372ceb4c7e8e81282af54da385,"Frontend Dev (ReactJS, React Native)","JavaScript, ReactJS, React, Native"
d07481daebf94ddc84f69ca1b09e88e5,"Frontend Dev (ReactJS, Web3, CSS)","UIUX, CSS, ReactJS"
05177b28f5014b50844ac0cfe1279fa6,Frontend Dev (ReactJS/Javascript/HTML5),"ReactJS, HTML5, JavaScript"
db7d5043659547b592e1ccb71083bc3b,Frontend Dev (ReactJS/NodeJS/CSS),"NodeJS, CSS, ReactJS"
93e30179f7c345089c2447970603e61a,Frontend Dev (ReactJS/UIUX),"ReactJS, UIUX, JavaScript"
8022ca754d474316a462327661fc7e7a,"Frontend Dev (VueJS, CSS, TypeScript)","VueJS, CSS, NodeJS"
29ec0b40995d4f2ca06fb7d5b22f3962,"Frontend Dev (VueJS, HTML5, Javascript)","VueJS, HTML5, JavaScript"
61e598a48e7843a3b390bcfeafc87493,Frontend Dev Angular/ReactJS/JavaScript,"ReactJS, JavaScript, Angular"
15d4b4b6b6464f52b512d0fca8313779,Frontend Dev VueJS/ReactJS/JavaScript,"VueJS, JavaScript, ReactJS"
f15a8dfd1b0c42e1a13d99468a37d5e3,"Frontend Dev(HTML5/CSS, JavaScript) ","HTML5, CSS"
bbad5303fa0b4a679f95dad1a602aa98,Frontend Development,"VueJS, JavaScript, ReactJS"
438ee7bf058b42a4b7e3b9a3d2458563,Frontend Development   (ReactJS),"ReactJS, AWS"
12ed6aef535c4a889bec2e41c74dde1c,"Frontend Development (Angular, CSS, HTML)","Angular, HTML5, CSS"
f71a07c649cc4d02b86eecde372b206a,FrontEnd Development (Angular/JavaScript),"JavaScript, AngularJS"
c6bdc61c901e456b8daf63475920296c,Frontend Development (Angular/ReactJS),"AngularJS, ReactJS, Angular"
5b51833f627145e0b3b14b295434a58f,Frontend Development (Full lương tháng 13),"ReactJS, Angular, VueJS"
77bd73d8faad4fc1ba4536159cf947d4,Frontend Development (JavaScript),"JavaScript, HTML5, CSS"
6cbc16fa249d4c27bf2f086ef0f5d1d3,Frontend Development (JavaScript),"JavaScript, HTML5, CSS"
d0c8dedc7ca54c098108f770d5fb0ccf,Frontend Development (JavaScript/HTML/CSS),"JavaScript, HTML5, CSS"
a1a7ecfac919407b8ed72cab7c430daf,Frontend Development (JavaScript/ReactJS),"JavaScript, NodeJS, ReactJS"
8c2260eafc0543d7b5ffcdd2f6dfdefc,Frontend Development (JQuery/ ReactJS),"ReactJS, JavaScript, JQuery"
c3ed5445f28a4d5a9ea2608a7171f264,FrontEnd Development (ReactJS),"JavaScript, ReactJS"
046a1cfe81334ca3842c538c3a60db59,Frontend Development (ReactJS),"ReactJS, HTML5, JavaScript"
8ff31ddf0fa8406c9954a1d7d61119b5,Frontend Development (ReactJS),"ReactJS, JavaScript, English"
867d2cbe30f94a44a75240ae64d531e2,"Frontend Development (ReactJS, JavaScript)","JavaScript, HTML5, ReactJS"
e340099d5e5c4ebb9bf565be886e9d93,"Frontend Development (ReactJS, Javascript)","ReactJS, JavaScript, Java"
985eedc373ea4dfe9ff6822bf997e911,"Frontend Development (ReactJS, TypeScript)","ReactJS, HTML5, JavaScript"
625d5ee0199c4fdd93575ada38f8fe9a,"Frontend Development (ReactJS, VueJS)","JavaScript, ReactJS, VueJS"
af591e408ffb440a99335de50d4adf34,FRONTEND Development (ReactJS/NodeJS),"ReactJS, HTML5, NodeJS"
acde11682b164fab92d1413041a7e132,Frontend Development (ReactJS/VueJS),"HTML5, CSS, ReactJS"
91d892ebf0154dcb83e06c60321d4453,FrontEnd Development (VueJS),"VueJS, HTML5, JavaScript"
307d152f03f7415288ffac3e5a5ec86d,Frontend Development (VueJS),"VueJS, JavaScript"
454b4c1cd8e64f15b1502b15715ba9a2,Frontend Development (VueJS/Flutter),"VueJS, NodeJS, Flutter"
f618f98d145843b18cba5892751fa4a8,Frontend Development (VueJS/HTML5/CSS),"VueJS, HTML5, CSS"
9471c4bfcd6944599b7dad838068c32c,"Frontend Development(JavaScript,HTML5,CSS)","JavaScript, HTML5, CSS"
f0fd2f1be96f4ab39eab6b26ae3491df,"Frontend Devs (AngularJS, ReactJS)","AngularJS, JavaScript, ReactJS"
4b094f13b2d046e08e7f9e3b614f6d7e,Frontend Engineering (JavaScript/HTML5/CSS),"JavaScript, HTML5, CSS"
ab04399e57144e76b4e7ffed453447e3,Frontend Engineering (Signon ),"ReactJS, JavaScript"
0660c9161f334fb6bebbbf3676c5ca8b,Frontend Engineering (VueJS / ReactJS),"JavaScript, ReactJS, VueJS"
38179623abf24adc95598bdd10c9e659,Frontend Engineerings (ReactJS/VueJS),"ReactJS, JavaScript, VueJS"
7bbdb5057bc949ff88240395248308fc,"Frontend Lead (ReactJS, CSS, Redux)","Team, Leader, CSS, ReactJS"
3760dc63e34d40928f5b462521077f42,"Frontend Lead (ReactJS, JavaScript)","ReactJS, Team, Leader, JavaScript"
c26aed41f2f349f6a8d5a23c42057b58,"Frontend React Native Dev (JS, HTML5)","React, Native, HTML5, JavaScript"
c5778acaf796439da3f110545ff0d4df,Frontend ReactJS (JavaScript/ NodeJS),"ReactJS, JavaScript, NodeJS"
f5ea333dccd24cf799d2a1b5a4e02fa7,Frontend Reactjs Dev ,"ReactJS, JavaScript, Blockchain"
b484f2e6216441b89fa7286818610705,Frontend ReactJS Dev (ReactJS/HTML5/CSS),"ReactJS, HTML5, CSS"
242850f59e484e2297581b70f5ebd3ee,Frontend ReactJS Engineering (Mid/Sr./Lead),"ReactJS, JavaScript, English"
99d3b086c7674668873b257ff8661ddc,Frontend Team Leader (ReactJS/CSS),"Team, Leader, CSS, ReactJS"
fd6cbde1f80b41ebb59e1fa602f04578,Frontend Tech lead ,"JavaScript, HTML5, CSS"
14a2a6e1d1984841b46e4502bd0b94d5,Frontend Web ( JavaScript/ HTML5/ CSS ),"JavaScript, HTML5, CSS"
bfd741a0b59849c6957e958ae77d640e,"Frontend Web Dev (JavaScript/PHP,MySQL)","JavaScript, MySQL, PHP"
94f76623490648d9898dee0350e28e60,"Frontend Web Development (JavaScript, PHP)","JavaScript, HTML5, PHP"
77617c86aeb4490b85fe12f8842cdb13,Frontend/TypeScript Developments;Tech Lead,"HTML5, CSS, ReactJS"
ad0d745536c94d0eacedacc03e86c124,"Full Stack Development (NodeJS, ReactJS)","NodeJS, JavaScript, ReactJS"
ecbf96ba50b34ae1aef48d618d05aa2b,Full Stack Engineering NodeJS,"NodeJS, Java"
b78a2b3da2d4451098fcd10afb22d99a,Full Stack NodeJS/ReactJS Engineering,"NodeJS, ReactJS, React, Native"
2ebefcbde17844358a14a5194314715e,"Full Stack Web Dev (Laravel, NodeJS,PHP)","NodeJS, PHP, Laravel"
75825ee7163d4c949721614efb364dfb,Fullstack (Java/Angular),"Java, SQL, Angular"
127eb2dd478b4bcf81695191919246b2,Fullstack C# .NET (month signon ),".NET, C#, Database"
5013c677a11a4ac8ab90e5ebf9058608,"Fullstack Dev (DevOps, AWS, .NET) ","DevOps, .NET, AWS"
989917dff63545e5955fda9991389797,Fullstack Dev (Golang & Reactjs) ,"Golang, Python, ReactJS"
f9bae9ca849f421fb2764a8f29b0fd51,"Fullstack Dev (Java, JavaScript)","Java, JavaScript, ReactJS"
c644321610264eb1a1a5f5b3c9fc6fb3,"Fullstack Dev (Java/NodeJS, JavaScript)","Java, JavaScript, NodeJS"
c22333f9704d4a1a936907b6e9b1955c,"Fullstack Dev (JavaScript, NodeJS/Agile)","JavaScript, Agile, NodeJS"
30a351d8d31b4f6ba2eeaeacb236f476,"FullStack Dev (JavaScript, TypeScript)","JavaScript, NodeJS, ReactJS"
63586ec820e648d2a68e126c501fbf82,"FullStack Dev (NodeJS, Angular, ReactJS)","NodeJS, ReactJS, Angular"
336561e2567d4e02bec36c91608f24bf,Fullstack Dev (PHP/Python/Flutter),"Python, Flutter"
9fc0d88ce595439380db848f096d2e2f,Fullstack Dev (Python/Java/Ruby up 4k ),"Python, Java, ReactJS"
66348fc6a6f04fcba564efcee752d300,"Fullstack Dev (ReactJs,NodeJs)  Kobiton","ReactJS, NodeJS"
b7e4d3c9e6d9417abc98e74c8db98f1e,Fullstack Development  ,"Python, ReactJS, Golang"
f84163c502ee4acd898a5ef8b51dbce8,"Fullstack Development (.NET, C#, Angular)",".NET, C#, Angular"
46efd6b342914cf6ac0789d0288aae48,Fullstack Development (Java),"Java, ReactJS, Angular"
92f333daecdc4a359ef2e4a1f45376c1,"Fullstack Development (Java, .NET, SQL)","Java, SQL, .NET"
19ffab0c26b6472a9670b0b60b727bc6,"Fullstack Development (Java, PHP, Python)","Java, Python, PHP"
c43e9de3ef4744a184699751ed420ec3,"Fullstack Development (JAVA,.NET, PL/SQL)","Java, MySQL, .NET"
36c982118d3648d783b7c8943f601825,"Fullstack Development (Java,C#)","C#, Java"
16fa132857924d8880cef1f3b49608b1,Fullstack Development (Java/Python)  5M,"Java, Python, DevOps"
cfbfc0d77cb5409187b445f34e9adab7,"Fullstack Development (JavaScript, NodeJS)","NodeJS, JavaScript, ReactJS"
6badb4858d1e4a5ead0fa2110faff829,Fullstack Development (JavaScript/NodeJS),"JavaScript, MySQL, NodeJS"
46f0c3a3815742e786cc9f848dfaca24,"Fullstack Development (NodeJS, ReactJS)","NodeJS, JavaScript, ReactJS"
30864b75b0ad4552a303a987e1ef8570,"Fullstack Development (NodeJS, ReactJS)","NodeJS, MySQL, ReactJS"
96e3e2e8f4ef48f482248bf05706ebd9,"Fullstack Development (PHP, Python, Java)","Java, Python, PHP"
36be5207fe974a3fb6b4f8ddb9becb04,FullStack Development (PHP/Python/MySQL),"PHP, Python, MySQL"
eae510dacac84f529b80397aad53d608,FullStack Development (Python),"Python, PostgreSql, ReactJS"
1f4485dd3ac744fcbc5afdf43d704921,"Fullstack Development (ReactJS, NodeJS)","ReactJS, NodeJS, English"
1b631969a89940ec8e7611c4aca6b049,Fullstack Development(Interns/Fulltime/RM),"CSS, MySQL, Laravel"
78c8cc15419c44e4a726bb2023081590,FullStack Developments,"Angular, NodeJS, ReactJS"
453b2fdcc4fb4fa48e0762b724d483c8,"Fullstack Devs (JavaScript, ReactJS)","JavaScript, MySQL, ReactJS"
fb0ce4914c0e4f039fbb0c4c6c595cec,"Fullstack Devs (ReactJS, Angular)","ReactJS, React, Native, Angular"
948407a9cd394ff58dc0046d31259e1d,"Fullstack Engineering (Golang, Python, SQL)","Golang, Python"
634926d8f8bb45028f551ab52f1b49d7,FullStack Engineering (JavaScript /NodeJS),"JavaScript, NodeJS, ReactJS"
cdf0377610d3473096b5d845fd3a4164,Fullstack Engineering (Node/ReactJS/Java),"Java, CSS, ReactJS"
2417350a4ea5417b8a711fc293fa5079,"Fullstack Engineering (PHP, NodeJS)","PHP, MySQL, NodeJS"
3e9f103b6cdd420e9460a1a17faf53ab,"Fullstack Engineering (PHP/Python, Laravel)","PHP, Python, Laravel"
1f8862fcb69c48bd858efaca34e810d0,"Fullstack Engineering (Ruby, NodeJS, Java)","Ruby, NodeJS, Java"
8c1c72900e394045820931cdc278ed75,Fullstack Java Development   ,"Java, Spring, Angular"
ad0702c80c4b4905b06a4d93c6063d55,Fullstack JavaScript (NodeJS/ReactJS),"JavaScript, NodeJS, ReactJS"
4374835f4b6146938bc3be94f64f017e,"Fullstack Mobile (Mobile,NodeJs) Kobiton","NodeJS, React, Native"
05d59caf6ff545c0a5e46372016b179f,Fullstack PHP/ Ruby/ Python ,"PHP, Python, Ruby, on, Rails"
9c881da0fcfb43bfa64cb0493c4eec3f,"Fullstack Ruby Development (Ruby,ReactJS)","Ruby, Ruby, on, Rails, ReactJS"
eed0e0592dc946c397a2414f95db7765,Fullstack Software Engineering (Java /.NET),"Java, MySQL, C#"
471f54e96d274460b733915dedae94b4,Fullstack Web  Signing ,"NodeJS, JavaScript, PHP"
2989312e0b1f471a9e2c174b34417454,Fullstack Web Dev (Java / .Net/ Nodej ),"Java, NodeJS, .NET"
d30e3ee1ebb84a839c4405c18f602e39,Functional QA Tester,"Tester, English"
86bb0cb597fa41b3a5dffe4f94462e84,Game Designer ,"Games, Project, Management, Designer"
4ba58854fbe44a6c855eb6f4dc3959fb,"Game Developments (Unity or UE4, C++)","Games, Unity, C++"
85f2fe7a524d4d6e9d65c7a1ceb9c539,Game Server Development (NodeJS),"NodeJS, MySQL, Games"
0c75de46b7374dec8232c387b5a06a86,Games Cocos Dev (Unity/JavaScript),"Games, Unity, Cocos"
c77768e382344210b7008f1353fbbf9b,Games Designer (UIUX),"Designer, UIUX, Games"
2747b1935c744b7ab921baf9f2639a13,GẤP  Project Management,"Project, Management, Team, Leader, Management"
eafa423c433649c283c50c5c84c4352a,GẤP  Business Data Analyst (QA QC),"Business, Data Analyst, QA, QC"
4c2c79a294914359856fe265722be18e,Golang Backend Development ,"Golang, Python, Java"
d073dbb6e4064f1f98b79eb2bc3903e5,Golang Backend Engineering  Up To ,"Golang, Team, Leader, Django"
3c2a3f261ec9400bb8144f42e606a516,"Golang Development (OOP, SQL, Python)","Golang, Python, MySQL"
a633be18fe5d48afb56307eb95eac1d6,Golang/Python Backend (Blockchain),"Golang, Python, Blockchain"
cb1701b40c1241c6bcdde06aeca8ee40,Google Cloud Solution Architect Engineering,"Cloud, Software, Architect, AWS"
522f768ce8f74ab8aa1e2c674363763e,Graphic Designer,"Designer, English"
0e016b38f7264bcaad12b795845f4de9,Graphic Designer (UIUX),"Designer, UIUX"
8c654650a11344068acd98598fc195f9,"Graphics Engineering (Linux, C++)","C++, Linux"
d393d2287d3648c48cf30a50284992e3,Hadoop," Map Reduce,  HDFS,  Hive,  Sqoop"
eb6ec1c461ca415082fafe26ca49bc5a,Hadoop," Windows 27/ Other tools:- Tableau,  SVN,  Beyond Compare. "
